index,timestamp,x,y,z,qx,qy,qz,qw
372,1.634004901270684e+18,-65.73426818999998,185.54692078,13.0200367,-0.0303470538789694,-0.0252284300393314,0.9665607168408432,-0.2533830367225336
373,1.6340049018758423e+18,-66.02536773999998,186.05189514,13.06841183,-0.0332635715574592,-0.0242574704354739,0.9672857897966588,-0.250326408500518
374,1.634004902480985e+18,-66.32680510999998,186.58332825,13.1127758,-0.0319678514766135,-0.022637245606348,0.9668722557873656,-0.252237294173519
375,1.634004903086155e+18,-66.62441253999998,187.10081482,13.15628338,-0.0331420127550858,-0.0229787310332398,0.9663515221605348,-0.2540439342489037
376,1.6340049036913203e+18,-66.92221831999998,187.63475037,13.19587708,-0.0323990349012454,-0.021675939534081,0.9660820050506408,-0.2552763516272446
377,1.6340049042964475e+18,-67.23647307999998,188.15948486,13.22806835,-0.0309907735801347,-0.0220558363381691,0.965477302517442,-0.2576949560235371
378,1.6340049049015944e+18,-67.55420684999999,188.67247009,13.26496601,-0.0284902815567366,-0.0218058350528379,0.9651003878018444,-0.25941096908033
379,1.6340049055067384e+18,-67.85879516999998,189.1938324,13.30459118,-0.0307580414800722,-0.0220661591482776,0.9646786226159982,-0.2606955745164337
380,1.634004906111896e+18,-68.16955565999999,189.72351074,13.3486042,-0.0293541199240269,-0.0206700329620859,0.9643847960884584,-0.2620554339338432
381,1.6340049067170414e+18,-68.45964812999999,190.22747803,13.39027405,-0.0315702616964031,-0.0202665958172138,0.9639561071712074,-0.2634031266286226
382,1.6340049073222502e+18,-68.77264403999999,190.73495483,13.42420101,-0.0319504952862065,-0.0197612521588211,0.9635622059969032,-0.2648330303010996
383,1.6340049079273738e+18,-69.10726165999999,191.25584412,13.46417618,-0.0306975479335112,-0.0195103023478422,0.9631555635464526,-0.2664739556930111
384,1.6340049085324992e+18,-69.41406249999999,191.76696777,13.49910545,-0.0312188424912835,-0.0193146193294016,0.962707325893264,-0.2680427839452237
385,1.6340049091376563e+18,-69.71691131999998,192.28713989,13.53801155,-0.0320089006842928,-0.0191316687272402,0.9621913770957654,-0.2698094945906258
386,1.6340049097427937e+18,-70.04634856999999,192.79704285,13.57949638,-0.0308802148632698,-0.0189072183113014,0.9617134779129736,-0.2716544051294944
387,1.634004910347947e+18,-70.38710021999998,193.32241821,13.61927128,-0.0302077497991109,-0.0198364898177306,0.9611175054390602,-0.2737647644646467
388,1.6340049109530982e+18,-70.72133635999998,193.82678223,13.64903355,-0.0300015120884387,-0.0205792254449797,0.9605188337048404,-0.2758259865400378
389,1.6340049115582807e+18,-71.05605315999999,194.36109924,13.68985939,-0.0292898434668645,-0.0218424564470397,0.959748782372382,-0.2784731349713575
390,1.6340049121635487e+18,-71.39025878999999,194.85957336,13.73467541,-0.0302653732980518,-0.0218145216652735,0.9593314457403632,-0.2798058452522916
391,1.634004912768549e+18,-71.70596312999999,195.36759949,13.76511288,-0.0294181505975961,-0.0213632266407205,0.9586670702584628,-0.2821978620843366
392,1.634004913373706e+18,-72.06173705999998,195.8729248,13.80316734,-0.0304232258736177,-0.0220779453445409,0.9581133959156768,-0.2839114513783052
393,1.6340049139788495e+18,-72.39618682999999,196.39407349,13.84047508,-0.0285098645869869,-0.0206664167225051,0.9577429921216488,-0.2854618151048485
394,1.634004914584006e+18,-72.64286040999998,196.88296509,13.87877274,-0.0296140364980868,-0.0187212579989312,0.9643416207866587,-0.2623313968242983
395,1.6340049151891525e+18,-72.96820067999998,197.42944336,13.93506432,-0.0341057550494897,-0.0171990778795217,0.96993827335999,-0.2403346314288467
396,1.634004915794342e+18,-73.25335692999998,197.9753418,13.95517254,-0.0285295887898298,-0.0161543256289746,0.969661236288758,-0.2422440652852274
397,1.6340049163994872e+18,-73.54337310999999,198.50973511,13.98735237,-0.0296745718993652,-0.0174973856632734,0.9691941532694796,-0.2438769249965988
398,1.6340049170046095e+18,-73.84138488999999,199.03085327,14.02338409,-0.0289165188427356,-0.0180151398043754,0.968834361240142,-0.2453553956126759
399,1.6340049176097585e+18,-74.13542174999999,199.56036377,14.06869602,-0.0289414050392571,-0.0186345960189174,0.9683760388775244,-0.2471092758951814
400,1.6340049182149125e+18,-74.42440795999998,200.08985901,14.10249424,-0.0295910935987517,-0.0182295781001469,0.9678827481374696,-0.2489880228440321
401,1.6340049188200591e+18,-74.73242187999999,200.61245728,14.14327526,-0.0298736271712437,-0.0182711328323516,0.9670748186680596,-0.2520714724097032
